sku,relation_type,sort_order,related_text
CAPSRO,upgrade,2,迷你香氛蜡烛-玫瑰 CNY 370 [RO70V]
CAPSRO,upgrade,3,玫瑰 - 室内喷雾 CNY 600 [VRO]
CAPSRO,upgrade,4,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
CAPSRO,upgrade,5,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
CAPSRO,upgrade,6,玫瑰扩香精 CNY 1620 [HGROCARB3]
CAPSRO,upgrade,7,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
DECO01593,pairing,1,香氛蜡烛-玫瑰 CNY 630 [RO3]
DECO01593,pairing,2,樱花陶瓷烛盖 CNY 620 [DECO01630]
DECO01593,related,1,金色防烟灭烛罩 CNY 330 [PSNUFFER]
DECO01593,related,2,金色烛芯修剪器 CNY 430 [PWT]
DECO01593,related,3,灯笼玻璃烛罩 CNY 3700 [DECO01385]
DECO01593,related,4,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
DECO01593,related,5,星座玻璃烛罩 CNY 1600 [DECO01068]
DECO01593,related,6,竖纹玻璃烛罩 CNY 4200 [DECO00722]
DECO01593,cross_sell,1,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
VRO,related,1,琥珀 - 室内喷雾 CNY 600 [VAB]
VRO,related,2,浆果香 - 室内喷雾 CNY 600 [VBV1]
VRO,related,3,生姜室内喷雾 CNY 600 [VGGV1]
VRO,related,4,无花果 - 室内喷雾 CNY 600 [VFI]
VRO,related,5,晚香玉 - 室内喷雾 CNY 600 [VTB]
VRO,related,6,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
VRO,related,7,含羞草室内喷雾 CNY 600 [VMIV1]
VRO,related,8,橙花 - 室内喷雾 CNY 600 [VFOV1]
VRO,cross_sell,1,浆果香 - 室内喷雾 CNY 600 [VBV1]
VRO,upgrade,1,玫瑰室内香氛蜡 CNY 580 [PRO]
VRO,upgrade,2,迷你香氛蜡烛-玫瑰 CNY 370 [RO70V]
VRO,upgrade,3,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
VRO,upgrade,4,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
VRO,upgrade,5,玫瑰扩香精 CNY 1620 [HGROCARB3]
VRO,upgrade,6,玫瑰扩香器香氛补充包 CNY 450 [CAPSRO]
VRO,upgrade,7,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
PRO,pairing,1,玫瑰扩香精 CNY 1620 [HGROCARB3]
PRO,related,1,浆果香室内香氛蜡 CNY 580 [PB]
PRO,related,2,希腊无花果室内香氛蜡 CNY 580 [PFI]
PRO,related,3,圣日尔曼大道34号室内香氛蜡 CNY 580 [P34BV1]
PRO,cross_sell,1,浆果香室内香氛蜡 CNY 580 [PB]
PRO,upgrade,1,迷你香氛蜡烛-玫瑰 CNY 370 [RO70V]
PRO,upgrade,2,玫瑰 - 室内喷雾 CNY 600 [VRO]
PRO,upgrade,3,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
PRO,upgrade,4,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
PRO,upgrade,5,玫瑰扩香精 CNY 1620 [HGROCARB3]
PRO,upgrade,6,玫瑰扩香器香氛补充包 CNY 450 [CAPSRO]
PRO,upgrade,7,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
RO70V,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
RO70V,cross_sell,2,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
RO70V,upgrade,1,玫瑰室内香氛蜡 CNY 580 [PRO]
RO70V,upgrade,2,玫瑰 - 室内喷雾 CNY 600 [VRO]
RO70V,upgrade,3,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
RO70V,upgrade,4,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
RO70V,upgrade,5,玫瑰扩香精 CNY 1620 [HGROCARB3]
RO70V,upgrade,6,玫瑰扩香器香氛补充包 CNY 450 [CAPSRO]
RO70V,upgrade,7,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
RSOLIDEFDP,pairing,1,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
RSOLIDEFDP,pairing,2,肌肤之花发香喷雾 CNY 580 [FLEURHMIST]
RSOLIDEFDP,related,1,巴黎之水 - 香膏补充装2枚 CNY 380 [RSOLIDECAPI]
RSOLIDEFDP,related,2,影中之水 - 香膏补充装2枚 CNY 380 [RSOLIDEOMB]
RSOLIDEFDP,related,3,希腊无花果香调 - 香膏补充装2枚 CNY 380 [RSOLIDEPHI]
RSOLIDEFDP,related,4,玫瑰香调香膏补充装 CNY 380 [RSOLIDEROSE]
RSOLIDEFDP,related,5,杜桑香膏补充装 CNY 380 [RSOLIDEDOS1]
RSOLIDEFDP,related,6,奥费恩香膏补充装 CNY 380 [RSOLIDEORPH]
RSOLIDEFDP,related,7,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
RSOLIDEFDP,related,8,玫瑰香调 - 固体香膏 CNY 560 [SOLIDEROSE1]
RSOLIDEFDP,related,9,杜桑 - 固体香膏 CNY 560 [SOLIDEDOSO3]
RSOLIDEFDP,related,10,希腊无花果香调 - 固体香膏 CNY 560 [SOLIDEPHIL3]
RSOLIDEFDP,related,11,巴黎之水 - 固体香膏 CNY 560 [SOLIDECAPI1]
RSOLIDEFDP,related,12,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
RSOLIDEFDP,cross_sell,1,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
RSOLIDEFDP,upgrade,1,肌肤之花淡香水 CNY 1420 [FLEUR100]
RSOLIDEFDP,upgrade,2,肌肤之花淡香水 CNY 1050 [FLEUR50]
RSOLIDEFDP,upgrade,3,肌肤之花淡香精 CNY 1650 [FLEURP75CV1]
RSOLIDEFDP,upgrade,4,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
RSOLIDEFDP,upgrade,5,肌肤之花发香喷雾 CNY 580 [FLEURHMIST]
RSOLIDEFDP,upgrade,6,肌肤之花洁肤露 CNY 440 [FLEURBGEL200]
RSOLIDEFDP,upgrade,7,肌肤之花 - 润肤乳 CNY 540 [FLEURBLOTION]
RSOLIDEFDP,upgrade,8,肌肤之花护手霜 CNY 390 [FLEURHCREAMV1]
SA3,pairing,1,香氛蜡烛-麝香 CNY 630 [MU3]
SA3,pairing,2,香氛蜡烛-肉桂 CNY 630 [C2]
SA3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
SA3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
SA3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
SA3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
SA3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
SA3,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
SA3,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
SA3,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
SA3,related,9,香氛蜡烛-茶树 CNY 630 [T3]
SA3,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
SA3,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
SA3,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
SA3,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
SA3,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
SA3,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
SA3,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
SA3,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
HG34BCARB3,pairing,1,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HG34BCARB3,related,1,玫瑰扩香精 CNY 1620 [HGROCARB3]
HG34BCARB3,related,2,希腊无花果扩香精 CNY 1620 [HGFICARB3]
HG34BCARB3,related,3,橙花扩香精 CNY 1620 [HGFOCARB3]
HG34BCARB3,related,4,生姜扩香精 CNY 1620 [HGGGCARB3]
HG34BCARB3,related,5,浆果香室内香氛蜡 CNY 580 [PB]
HG34BCARB3,related,6,希腊无花果室内香氛蜡 CNY 580 [PFI]
HG34BCARB3,related,7,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HG34BCARB3,related,8,含羞草 - 扩香精 CNY 1620 [HGMICARB]
HG34BCARB3,related,9,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HG34BCARB3,related,10,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
HG34BCARB3,related,11,晚香玉扩香精补充瓶 CNY 500 [HGTBRCARB]
HG34BCARB3,related,12,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HG34BCARB3,related,13,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
HG34BCARB3,related,14,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HG34BCARB3,related,15,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HG34BCARB3,related,16,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HG34BCARB3,related,17,罗勒除味室内喷雾 CNY 600 [VDRG150]
HG34BCARB3,related,18,生姜 - 扩香精补充瓶 CNY 500 [HGGGRCARB2]
HG34BCARB3,related,19,晚香玉扩香精 CNY 1620 [HGTBCARB]
HG34BCARB3,cross_sell,1,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HG34BCARB3,cross_sell,2,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HG34BCARB3,upgrade,1,圣日尔曼大道34号室内香氛蜡 CNY 580 [P34BV1]
HG34BCARB3,upgrade,2,大号香氛蜡烛-圣日尔曼大道34号 CNY 1800 [34B600]
HG34BCARB3,upgrade,3,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HG34BCARB3,upgrade,4,超大号香氛蜡烛-圣日尔曼大道34号 CNY 3400 [34B1500V1]
HG34BCARB3,upgrade,5,圣日尔曼大道34号车载扩香器香氛套装 CNY 1040 [CARDIF34BV1]
HG34BCARB3,upgrade,6,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HG34BCARB3,upgrade,7,圣日尔曼大道34号扩香器香氛补充包 CNY 450 [CAPS34V1]
HG34BRCARB3,pairing,1,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HG34BRCARB3,related,1,含羞草 - 扩香精 CNY 1620 [HGMICARB]
HG34BRCARB3,related,2,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HG34BRCARB3,related,3,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
HG34BRCARB3,related,4,晚香玉扩香精补充瓶 CNY 500 [HGTBRCARB]
HG34BRCARB3,related,5,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HG34BRCARB3,related,6,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HG34BRCARB3,related,7,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HG34BRCARB3,related,8,生姜 - 扩香精补充瓶 CNY 500 [HGGGRCARB2]
HG34BRCARB3,related,9,晚香玉扩香精 CNY 1620 [HGTBCARB]
HG34BRCARB3,related,10,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HG34BRCARB3,related,11,玫瑰扩香精 CNY 1620 [HGROCARB3]
HG34BRCARB3,related,12,希腊无花果扩香精 CNY 1620 [HGFICARB3]
HG34BRCARB3,related,13,橙花扩香精 CNY 1620 [HGFOCARB3]
HG34BRCARB3,related,14,生姜扩香精 CNY 1620 [HGGGCARB3]
HG34BRCARB3,cross_sell,1,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HG34BRCARB3,upgrade,1,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HG34BRCARB3,upgrade,2,圣日尔曼大道34号室内香氛蜡 CNY 580 [P34BV1]
HG34BRCARB3,upgrade,3,大号香氛蜡烛-圣日尔曼大道34号 CNY 1800 [34B600]
HG34BRCARB3,upgrade,4,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HG34BRCARB3,upgrade,5,超大号香氛蜡烛-圣日尔曼大道34号 CNY 3400 [34B1500V1]
HG34BRCARB3,upgrade,6,圣日尔曼大道34号车载扩香器香氛套装 CNY 1040 [CARDIF34BV1]
HG34BRCARB3,upgrade,7,圣日尔曼大道34号扩香器香氛补充包 CNY 450 [CAPS34V1]
HGFICARB3,pairing,1,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGFICARB3,pairing,2,无花果室内扩香摆件补充装 CNY 840 [REFREEDFI]
HGFICARB3,related,1,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HGFICARB3,related,2,玫瑰扩香精 CNY 1620 [HGROCARB3]
HGFICARB3,related,3,橙花扩香精 CNY 1620 [HGFOCARB3]
HGFICARB3,related,4,生姜扩香精 CNY 1620 [HGGGCARB3]
HGFICARB3,related,5,浆果香室内香氛蜡 CNY 580 [PB]
HGFICARB3,related,6,希腊无花果室内香氛蜡 CNY 580 [PFI]
HGFICARB3,related,7,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HGFICARB3,related,8,含羞草 - 扩香精 CNY 1620 [HGMICARB]
HGFICARB3,related,9,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGFICARB3,related,10,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
HGFICARB3,related,11,晚香玉扩香精补充瓶 CNY 500 [HGTBRCARB]
HGFICARB3,related,12,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HGFICARB3,related,13,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
HGFICARB3,related,14,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGFICARB3,related,15,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HGFICARB3,related,16,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGFICARB3,related,17,罗勒除味室内喷雾 CNY 600 [VDRG150]
HGFICARB3,related,18,生姜 - 扩香精补充瓶 CNY 500 [HGGGRCARB2]
HGFICARB3,related,19,晚香玉扩香精 CNY 1620 [HGTBCARB]
HGFICARB3,cross_sell,1,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGFICARB3,cross_sell,2,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGFICARB3,upgrade,1,超大号香氛蜡烛-无花果 CNY 3400 [FI15001]
HGFICARB3,upgrade,2,迷你香氛蜡烛-无花果 CNY 370 [FI70V]
HGFICARB3,upgrade,3,希腊无花果室内香氛蜡 CNY 580 [PFI]
HGFICARB3,upgrade,4,无花果 - 室内喷雾 CNY 600 [VFI]
HGFICARB3,upgrade,5,无花果车载扩香器香氛套装 CNY 1040 [CARDIFFI1]
HGFICARB3,upgrade,6,希腊无花果扩香器香氛补充包 CNY 450 [CAPSFI1]
HGFICARB3,upgrade,7,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGFICARB3,upgrade,8,无花果室内扩香摆件补充装 CNY 840 [REFREEDFI]
HGFOCARB3,pairing,1,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGFOCARB3,related,1,晚香玉扩香精 CNY 1620 [HGTBCARB]
HGFOCARB3,related,2,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HGFOCARB3,related,3,玫瑰扩香精 CNY 1620 [HGROCARB3]
HGFOCARB3,related,4,希腊无花果扩香精 CNY 1620 [HGFICARB3]
HGFOCARB3,related,5,生姜扩香精 CNY 1620 [HGGGCARB3]
HGFOCARB3,related,6,浆果香室内香氛蜡 CNY 580 [PB]
HGFOCARB3,related,7,希腊无花果室内香氛蜡 CNY 580 [PFI]
HGFOCARB3,related,8,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HGFOCARB3,related,9,含羞草 - 扩香精 CNY 1620 [HGMICARB]
HGFOCARB3,related,10,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGFOCARB3,related,11,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
HGFOCARB3,related,12,晚香玉扩香精补充瓶 CNY 500 [HGTBRCARB]
HGFOCARB3,related,13,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HGFOCARB3,related,14,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
HGFOCARB3,related,15,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGFOCARB3,related,16,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HGFOCARB3,related,17,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGFOCARB3,related,18,罗勒除味室内喷雾 CNY 600 [VDRG150]
HGFOCARB3,related,19,生姜 - 扩香精补充瓶 CNY 500 [HGGGRCARB2]
HGFOCARB3,cross_sell,1,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGFOCARB3,cross_sell,2,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGFOCARB3,upgrade,1,橙花 - 室内喷雾 CNY 600 [VFOV1]
HGFOCARB3,upgrade,2,橙花 - 车载扩香器香氛套装 CNY 1040 [CARDIFFO]
HGFOCARB3,upgrade,3,橙花 - 电子扩香器香氛补充包 CNY 450 [CAPSFO]
HGFOCARB3,upgrade,4,橙花 - 室内扩香摆件补充装 CNY 840 [REFREEDFO]
HGFOCARB3,upgrade,5,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGROCARB3,pairing,1,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HGROCARB3,pairing,2,玫瑰室内香氛蜡 CNY 580 [PRO]
HGROCARB3,related,1,圣日尔曼大道34号扩香精 CNY 1620 [HG34BCARB3]
HGROCARB3,related,2,希腊无花果扩香精 CNY 1620 [HGFICARB3]
HGROCARB3,related,3,橙花扩香精 CNY 1620 [HGFOCARB3]
HGROCARB3,related,4,生姜扩香精 CNY 1620 [HGGGCARB3]
HGROCARB3,related,5,浆果香室内香氛蜡 CNY 580 [PB]
HGROCARB3,related,6,希腊无花果室内香氛蜡 CNY 580 [PFI]
HGROCARB3,related,7,圣日尔曼大道34号室内喷雾 CNY 660 [V34BV2]
HGROCARB3,related,8,含羞草 - 扩香精 CNY 1620 [HGMICARB]
HGROCARB3,related,9,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGROCARB3,related,10,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
HGROCARB3,related,11,晚香玉扩香精补充瓶 CNY 500 [HGTBRCARB]
HGROCARB3,related,12,圣日尔曼大道34号扩香精补充瓶 CNY 500 [HG34BRCARB3]
HGROCARB3,related,13,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
HGROCARB3,related,14,希腊无花果扩香精补充瓶 CNY 500 [HGFIRCARB3]
HGROCARB3,related,15,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HGROCARB3,related,16,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
HGROCARB3,related,17,罗勒除味室内喷雾 CNY 600 [VDRG150]
HGROCARB3,related,18,生姜 - 扩香精补充瓶 CNY 500 [HGGGRCARB2]
HGROCARB3,related,19,晚香玉扩香精 CNY 1620 [HGTBCARB]
HGROCARB3,cross_sell,1,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
HGROCARB3,cross_sell,2,浆果香 - 扩香精 CNY 1620 [HGBCARB3]
HGROCARB3,upgrade,1,玫瑰室内香氛蜡 CNY 580 [PRO]
HGROCARB3,upgrade,2,迷你香氛蜡烛-玫瑰 CNY 370 [RO70V]
HGROCARB3,upgrade,3,玫瑰 - 室内喷雾 CNY 600 [VRO]
HGROCARB3,upgrade,4,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
HGROCARB3,upgrade,5,大号香氛蜡烛-玫瑰 CNY 1800 [RO600]
HGROCARB3,upgrade,6,玫瑰扩香器香氛补充包 CNY 450 [CAPSRO]
HGROCARB3,upgrade,7,玫瑰扩香精补充瓶 CNY 500 [HGRORCARB3]
SATINOILV1,cross_sell,1,清新身体乳 CNY 580 [FBODYLOTION]
S34BV1,related,1,玫瑰香调 - 香氛皂 CNY 350 [SOAPROSE]
S34BV1,related,2,杜桑 - 香氛皂 CNY 350 [SOAPDOSONV1]
S34BV1,related,3,感官之水 - 香氛皂 CNY 350 [SOAPSENSV1]
S34BV1,related,4,杜桑柔肤沐浴油 CNY 480 [DOSSHOILV1]
S34BV1,related,5,肌肤之花 - 润肤乳 CNY 540 [FLEURBLOTION]
S34BV1,related,6,希腊无花果香调 - 润肤乳 CNY 540 [PHIBLOTIONV1]
S34BV1,related,7,希腊无花果香调洁肤露 CNY 440 [PHIBGELV1]
S34BV1,related,8,玫瑰香调 - 润肤乳 CNY 540 [ROSBLOTIONV1]
S34BV1,cross_sell,1,圣日尔曼大道34号淡香水 CNY 1500 [34BEDT100V1]
S34BV1,upgrade,1,圣日尔曼大道34号淡香水 CNY 1500 [34BEDT100V1]
SESAM190,pairing,1,金色烛芯修剪器 CNY 430 [PWT]
SESAM190,pairing,2,香氛蜡烛-咖啡 CNY 630 [CAFE190]
SESAM190,related,1,灯笼玻璃烛罩 CNY 3700 [DECO01385]
SESAM190,related,2,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
SESAM190,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
SESAM190,related,4,香氛蜡烛-浆果香 CNY 630 [B2]
SESAM190,related,5,香氛蜡烛-无花果 CNY 630 [FI2]
SESAM190,related,6,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
SESAM190,related,7,香氛蜡烛-玫瑰 CNY 630 [RO3]
SESAM190,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
SESAM190,cross_sell,2,星座玻璃烛罩 CNY 1600 [DECO01068]
COFPARFPMINI,pairing,1,宝石之眼淡香精 CNY 2700 [PREM06100]
COFPARFPMINI,pairing,2,暗影珊瑚淡香精 CNY 2700 [CORAIL100]
COFPARFPMINI,related,1,暗影珊瑚淡香精 CNY 2700 [CORAIL100]
COFPARFPMINI,related,2,潮汐月影淡香精 CNY 2700 [LUNAMAR100]
COFPARFPMINI,related,3,睡莲悠悠淡香精 CNY 2700 [LILYPHEA100]
COFPARFPMINI,related,4,淡香水礼盒五支装 CNY 1070 [SET5EDTV1]
SET5X35EL,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
SET5X35EL,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
SET5X35EL,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
SET5X35EL,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
SET5X35EL,related,5,香氛蜡烛-无花果 CNY 630 [FI2]
SET5X35EL,related,6,香氛蜡烛-玫瑰 CNY 630 [RO3]
SET5X35EL,related,7,香氛蜡烛-浆果香 CNY 630 [B2]
SET5X35EL,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
SET5X35EL,cross_sell,2,水墨画陶瓷灭烛罩 CNY 550 [DECO01282]
DECO01383,pairing,1,象棋造型烛台 S CNY 640 [DECO01283]
DECO01383,pairing,2,水墨画烛台 CNY 640 [DECO00845]
DECO01383,related,1,象棋造型烛台 S CNY 640 [DECO01283]
DECO01383,related,2,贝壳造型烛台 M CNY 800 [DECO01379]
DECO01383,related,3,水墨画烛台 CNY 640 [DECO00845]
DECO01383,cross_sell,1,象棋造型烛台 S CNY 640 [DECO01283]
DECO01383,cross_sell,2,贝壳造型烛台 M CNY 800 [DECO01379]
SHISO190,pairing,1,金色防烟灭烛罩 CNY 330 [PSNUFFER]
SHISO190,pairing,2,香氛蜡烛-大黄 CNY 630 [RHUBA190]
SHISO190,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
SHISO190,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
SHISO190,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
SHISO190,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
SHISO190,related,5,香氛蜡烛-无花果 CNY 630 [FI2]
SHISO190,related,6,香氛蜡烛-玫瑰 CNY 630 [RO3]
SHISO190,related,7,香氛蜡烛-浆果香 CNY 630 [B2]
SHISO190,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
SHISO190,cross_sell,2,星座玻璃烛罩 CNY 1600 [DECO01068]
DECO01373,pairing,1,椭圆平底杯 CNY 560 [DECO01372]
DECO01373,pairing,2,椭圆收纳托盘 CNY 800 [DECO01371]
DECO01373,related,1,椭圆平底杯 CNY 560 [DECO01372]
DECO01373,related,2,椭圆收纳罐 L CNY 1040 [DECO01374]
DECO01373,related,3,椭圆收纳托盘 CNY 800 [DECO01371]
DECO01373,related,4,托盘M-飘带 CNY 800 [DECO00785]
DECO01373,related,5,椭圆香皂托盘 CNY 520 [DECO01370]
DECO01373,cross_sell,1,椭圆平底杯 CNY 560 [DECO01372]
DECO01373,cross_sell,2,椭圆收纳罐 L CNY 1040 [DECO01374]
DECO00712,pairing,1,椭圆平底杯 CNY 560 [DECO01372]
DECO00712,related,1,白色蜡质花瓶 L CNY 1650 [DECO00713]
DECO00712,related,2,黑色蜡质花瓶 L CNY 1650 [DECO00860]
DECO00712,cross_sell,1,白色蜡质花瓶 L CNY 1650 [DECO00713]
BODYSCRUB3,cross_sell,1,柔滑多效滋养油 CNY 600 [SATINOILV1]
DECO01370,pairing,1,水墨画陶瓷托盘 CNY 1050 [DECO01617]
DECO01370,related,1,椭圆平底杯 CNY 560 [DECO01372]
DECO01370,related,2,椭圆收纳罐 L CNY 1040 [DECO01374]
DECO01370,related,3,椭圆收纳托盘 CNY 800 [DECO01371]
DECO01370,related,4,椭圆收纳罐 S CNY 840 [DECO01373]
DECO01370,related,5,托盘M-飘带 CNY 800 [DECO00785]
DECO01370,cross_sell,1,椭圆平底杯 CNY 560 [DECO01372]
DECO01370,cross_sell,2,椭圆收纳罐 L CNY 1040 [DECO01374]
HANDSOAPG1,pairing,1,柔肤手部清洁露补充装 CNY 400 [RHANDSOAP1]
HANDSOAPG1,related,1,去角质手部清洁露 CNY 600 [HANDSCRUB1]
HANDSOAPG1,related,2,去角质手部清洁露补充装 CNY 400 [RHANDSCRUB1]
HANDSOAPG1,related,3,柔肤手部清洁露补充装 CNY 400 [RHANDSOAP1]
HANDSOAPG1,cross_sell,1,柔肤手部清洁露补充装 CNY 400 [RHANDSOAP1]
SOLIDFLEUR,pairing,1,肌肤之花淡香水 CNY 1050 [FLEUR50]
SOLIDFLEUR,pairing,2,肌肤之花发香喷雾 CNY 580 [FLEURHMIST]
SOLIDFLEUR,related,1,巴黎之水 - 香膏补充装2枚 CNY 380 [RSOLIDECAPI]
SOLIDFLEUR,related,2,影中之水 - 香膏补充装2枚 CNY 380 [RSOLIDEOMB]
SOLIDFLEUR,related,3,希腊无花果香调 - 香膏补充装2枚 CNY 380 [RSOLIDEPHI]
SOLIDFLEUR,related,4,玫瑰香调香膏补充装 CNY 380 [RSOLIDEROSE]
SOLIDFLEUR,related,5,杜桑香膏补充装 CNY 380 [RSOLIDEDOS1]
SOLIDFLEUR,related,6,奥费恩香膏补充装 CNY 380 [RSOLIDEORPH]
SOLIDFLEUR,related,7,肌肤之花香膏补充装 CNY 380 [RSOLIDEFDP]
SOLIDFLEUR,related,8,玫瑰香调 - 固体香膏 CNY 560 [SOLIDEROSE1]
SOLIDFLEUR,related,9,杜桑 - 固体香膏 CNY 560 [SOLIDEDOSO3]
SOLIDFLEUR,related,10,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
